"","PlacetteID","rcp","Annee","Mois","Tmin","Tmax","PTot"
"234",400202303,"RCP45",2010,6,8.14333,19.3367,62.7
"235",400202303,"RCP45",2010,7,13.2903,23.4129,71.1
"236",400202303,"RCP45",2010,8,11.2677,23.0226,73.4
"237",400202303,"RCP45",2010,9,7.14333,15.1267,228.8
"238",400202303,"RCP45",2010,10,1.10323,7.67097,71.1
"239",400202303,"RCP45",2010,11,-6.58333,1.07,74.7
"240",400202303,"RCP45",2010,12,-11.3129,-4.63226,99.3
"241",400202303,"RCP45",2011,1,-18.3323,-10.4839,40.7
"242",400202303,"RCP45",2011,2,-19.8464,-8.92143,52.7
"243",400202303,"RCP45",2011,3,-14.2161,-2.52258,106.3
"244",400202303,"RCP45",2011,4,-5.49333,5.01667,87
"245",400202303,"RCP45",2011,5,1.99677,13.0129,81
"246",400202303,"RCP45",2011,6,7.95333,19.0433,89.9
"247",400202303,"RCP45",2011,7,11.471,23.1258,144.2
"248",400202303,"RCP45",2011,8,12.0774,20.9645,239.6
"249",400202303,"RCP45",2011,9,7.71,17.99,82.7
"250",400202303,"RCP45",2011,10,2.18065,9.82903,63.9
"251",400202303,"RCP45",2011,11,-3.63333,3.98,73.9
"252",400202303,"RCP45",2011,12,-13.1097,-4.7,95.7
"253",400202303,"RCP45",2012,1,-19.3742,-8.4871,57.9
"254",400202303,"RCP45",2012,2,-17.769,-6.57586,41.1
"255",400202303,"RCP45",2012,3,-9.23871,1.09355,42.8
"256",400202303,"RCP45",2012,4,-3.07333,6.65333,79.1
"257",400202303,"RCP45",2012,5,3.83226,16.0452,84.8
"258",400202303,"RCP45",2012,6,9.25333,21,132.4
"259",400202303,"RCP45",2012,7,12.2645,23.3258,35.5
"260",400202303,"RCP45",2012,8,12.2548,22.3097,100.7
"261",400202303,"RCP45",2012,9,7.26,17.5167,56.8
"262",400202303,"RCP45",2012,10,2.44516,9.85484,96.2
"263",400202303,"RCP45",2012,11,-5.66,1.26333,30
"264",400202303,"RCP45",2012,12,-11.7,-4.89032,109
"265",400202303,"RCP45",2013,1,-19.2258,-9.11936,48.4
"266",400202303,"RCP45",2013,2,-15.5643,-6.2,74.5
"267",400202303,"RCP45",2013,3,-6.8,1.39677,54.42
"268",400202303,"RCP45",2013,4,-4.41667,6.49667,80.9
"269",400202303,"RCP45",2013,5,4.34516,16.4516,177.9
"270",400202303,"RCP45",2013,6,7.43667,18.4167,116.8
"271",400202303,"RCP45",2013,7,11.9065,24.4613,56
"272",400202303,"RCP45",2013,8,10.8323,21.2097,119.5
"273",400202303,"RCP45",2013,9,6.67333,15.9733,96
"274",400202303,"RCP45",2013,10,2.38065,10.6677,87.6
"275",400202303,"RCP45",2013,11,-6.37333,0.17,76
"276",400202303,"RCP45",2013,12,-17.8645,-10.5677,66.9
"277",400202303,"RCP45",2014,1,-20.0774,-10.6903,32.3
"278",400202303,"RCP45",2014,2,-17.4393,-8.47143,35.5
"279",400202303,"RCP45",2014,3,-17.271,-6.77419,62.8
"280",400202303,"RCP45",2014,4,-4.35,6.15667,79.5
"281",400202303,"RCP45",2014,5,4.13871,14.8645,80.9
"282",400202303,"RCP45",2014,6,10.3633,22.62,78.9
"283",400202303,"RCP45",2014,7,13.1645,23.8613,99
"284",400202303,"RCP45",2014,8,11.6677,23.1581,76.6
"285",400202303,"RCP45",2014,9,6.36,16.2667,91.9
"286",400202303,"RCP45",2014,10,2.00645,10.8258,185.98
"287",400202303,"RCP45",2014,11,-6.965332,0.985334,109.2
"288",400202303,"RCP45",2014,12,-13.63614,-5.361936,53.1
"289",400202303,"RCP45",2015,1,-22.971,-11.8226,77.1
"290",400202303,"RCP45",2015,2,-25.5071,-14.6286,19.7
"291",400202303,"RCP45",2015,3,-14.9871,-3.4,56.4
"292",400202303,"RCP45",2015,4,-4.40333,6.20333,77.8
"293",400202303,"RCP45",2015,5,4.51935,17.3581,90.2
"294",400202303,"RCP45",2015,6,8.04333,19.5567,74.6
"295",400202303,"RCP45",2015,7,11.6194,21.6226,128.3
