Annee;PlacetteID;origTreeID;Espece;GrEspece;Etat;Nombre;DHPcm;Veg_Pot;Type_Eco;reg_eco;Altitude;PTot;TMoy;milieu;sdom_bio;hauteur_pred;vol_dm3
2034;P700200801;33;PET;PEU;vivant;0.7824601099930193;14.258136989791009;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.12257250789721;95.34258291703588
2034;P700200801;34;PET;PEU;vivant;0.7727474982634576;10.889877220296356;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.157963947639416;37.305897091974145
2034;P700200801;38;PET;PEU;vivant;0.7737212215138425;11.732409115264783;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.696700363709231;49.970714718555435
2034;P700200801;39;PET;PEU;vivant;0.7976920560076987;17.3053343069757;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.53830750896126;165.5596358117607
2034;P700200801;40;PET;PEU;vivant;0.7762814406250413;12.048285561468063;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.889878369360709;55.03089148070243
2034;P700200801;41;NA;AUT;vivant;0.0694814551018754;10.3542235142201;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;10.997023656751917;22.456287453252102
2034;P700200801;42;BOP;BOP;vivant;0.65452195103606;10.1409055113649;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.103724148058507;23.786597803940424
2034;P700200801;43;NA;EPX;vivant;2.89050329197135;10.4230957320386;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.283578074688034;28.779574273495854
2034;P700200801;44;ERR;ERR;vivant;0.156272740927027;10.1476952591219;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.893758778688639;19.291321900886484
2034;P700200801;45;MEL;MEL;vivant;0.0260062108720773;10.8437956236272;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.717118010667363;41.269063525723894
2034;P700200801;46;PEU;PEU;vivant;3.17981185557592;10.4149449785303;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;13.838232252938202;30.690321869845622
2034;P700200801;47;PIG;PIG;vivant;0.0898356430030721;10.4814017967326;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.310675194654042;37.52229209154822
2034;P700200801;48;PIN;PIN;vivant;0.0120596741357938;11.8623589517009;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.170481472522528;44.24542894134396
2034;P700200801;49;PRP;PRP;vivant;0.0689264855442627;9.90040690236328;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.969056408878053;NA
2034;P700200801;50;SAB;SAB;vivant;2.5801763477682;10.2348647028977;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;10.529547432972679;24.575507918462193
2034;P700200801;51;SAL;SAL;vivant;0.0326822247069579;10.042100937635;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.048722094215929;NA
2034;P700200801;52;THO;THO;vivant;0.0191704042604235;10.3637515619707;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;7.436526239358014;18.102397976706797
2044;P700200801;2;PET;PEU;vivant;0.6027016074523278;15.118652641725095;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.552528707043443;113.42393205981008
2044;P700200801;3;PET;PEU;vivant;0.5941299423983906;12.79671161355637;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.329756913266769;67.71256091091544
2044;P700200801;5;PET;PEU;vivant;0.6537374070952012;20.841282356620397;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.862221204016528;269.0685172067003
2044;P700200801;6;PET;PEU;vivant;0.6027016074523278;15.118652641725095;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.552528707043443;113.42393205981008
2044;P700200801;7;PET;PEU;vivant;0.6196639784725195;17.32480139521033;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.546454997346135;166.0641607872271
2044;P700200801;9;PET;PEU;vivant;0.6429633333838326;20.40274225301328;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.71377715086486;254.92780677549993
2044;P700200801;10;PET;PEU;vivant;0.6145006998790068;16.332737238967788;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.117624149381484;141.26416648589583
2044;P700200801;11;PET;PEU;vivant;0.6065835685918182;16.00178707696285;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.968150805757606;133.40263358412588
2044;P700200801;12;PET;PEU;vivant;0.5937324692992361;13.23936201236748;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.578744291030745;75.67738597150579
2044;P700200801;13;PET;PEU;vivant;0.6222277591416906;17.985485442331655;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.81690652204843;183.61337469679884
2044;P700200801;14;EPN;EPX;vivant;0.7175391106695096;24.01623960747125;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;19.316119086088463;378.02932407673813
2044;P700200801;15;PET;PEU;vivant;0.5970513052178953;13.681844965024954;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.819800256735155;83.98865666080653
2044;P700200801;17;PET;PEU;vivant;0.6249791920434177;18.75553843187566;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.11782916561356;205.11676953899473
2044;P700200801;18;EPN;EPX;vivant;0.7045027678681611;25.4817997687663;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;19.93055880422124;438.0284354042396
2044;P700200801;19;PET;PEU;vivant;0.5995186694771725;14.34523634797221;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.167272192152545;97.11105193067473
2044;P700200801;20;PET;PEU;vivant;0.630292099128626;19.085304692354367;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.24220157639835;214.6719891492049
2044;P700200801;22;PET;PEU;vivant;0.6774111580635056;23.356477726247512;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;19.639055114595386;357.33144354796354
2044;P700200801;23;PET;PEU;vivant;0.6177526947525109;16.663558801002203;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.263770733269936;149.32801742984813
2044;P700200801;26;EPN;EPX;vivant;0.7378689436887707;21.25000687536871;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.05388219005588;276.62564424870385
2044;P700200801;27;EPN;EPX;vivant;0.7348083819259842;22.082513558866186;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.44880797544553;305.50388967338654
2044;P700200801;28;EPN;EPX;vivant;0.724621128374759;23.004831939412128;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.8709033140042;339.14856732469605
2044;P700200801;32;PET;PEU;vivant;0.6024604178281011;15.891442415605866;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.917570224439718;130.82700490571872
2044;P700200801;33;PET;PEU;vivant;0.6101727195223092;16.22243462519452;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;17.0681741013378;138.62119693606942
2044;P700200801;34;PET;PEU;vivant;0.592131987418377;12.686023871280499;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.266227268619119;65.77513456636201
