VegPotID,SubModuleID,ParameterEstimate,Veg_Pot,Effect,Ess_groupe,qualite,drainage,No_Seq
1,1,-5.5489320810000000,FC1,Intercept,,,,1
1,1,-0.0253889970000000,FC1,dhpcm*ess_groupe,CHX,,,2
1,1,-0.0214364220000000,FC1,dhpcm*ess_groupe,ERR,,,3
1,1,-0.0805884590000000,FC1,dhpcm*ess_groupe,FEU,,,4
1,1,-0.0649926440000000,FC1,dhpcm*ess_groupe,RES,,,5
1,1,0.0018472290000000,FC1,ptot*ess_groupe,CHX,,,6
1,1,0.0030015560000000,FC1,ptot*ess_groupe,ERR,,,7
1,1,0.0044070620000000,FC1,ptot*ess_groupe,FEU,,,8
1,1,0.0042286680000000,FC1,ptot*ess_groupe,RES,,,9
1,1,-0.2413384990000000,FC1,tmoy,,,,10
1,1,1.0000000000000000,FC1,logdt,,,,11
1,2,-0.7890311720000000,FC1,Intercept,,,,12
1,2,-0.0776987520000000,FC1,ess_groupe,CHX,,,13
1,2,-0.6470866090000000,FC1,ess_groupe,ERR,,,14
1,2,-0.6490552970000000,FC1,ess_groupe,FEU,,,15
1,2,0,FC1,ess_groupe,RES,,,16
1,2,0.0043617380000000,FC1,dhpcm,,,,17
1,2,-0.0182206250000000,FC1,sum_st_ha*ess_groupe,CHX,,,18
1,2,-0.0046890110000000,FC1,sum_st_ha*ess_groupe,ERR,,,19
1,2,-0.0070942060000000,FC1,sum_st_ha*ess_groupe,FEU,,,20
1,2,-0.0202925330000000,FC1,sum_st_ha*ess_groupe,RES,,,21
1,2,0.0009870330000000,FC1,ptot,,,,22
1,2,0.5782738450000000,FC1,logdt,,,,23
1,3,-3.2949087260000000,FC1,Intercept,,,,24
1,3,0.7614560980000000,FC1,ess_groupe,CHX,,,25
1,3,-1.0357945960000000,FC1,ess_groupe,ERR,,,26
1,3,0.4642882900000000,FC1,ess_groupe,FEU,,,27
1,3,0,FC1,ess_groupe,RES,,,28
1,3,0.1274044510000000,FC1,nbtiges_ess*ess_groupe,CHX,,,29
1,3,0.5151398570000000,FC1,nbtiges_ess*ess_groupe,ERR,,,30
1,3,0.1980891450000000,FC1,nbtiges_ess*ess_groupe,FEU,,,31
1,3,0.2464845290000000,FC1,nbtiges_ess*ess_groupe,RES,,,32
1,3,-0.1627974630000000,FC1,st_ha_ess,,,,33
1,3,1.0984515190000000,FC1,logdt,,,,34
1,4,-1.7856064940000000,FC1,Intercept,,,,35
1,4,-0.0569432210000000,FC1,sum_st_ha,,,,36
1,4,0.0022095710000000,FC1,nbtiges_ess_ha*ess_groupe,CHX,,,37
1,4,0.0046695050000000,FC1,nbtiges_ess_ha*ess_groupe,ERR,,,38
1,4,0.0026967290000000,FC1,nbtiges_ess_ha*ess_groupe,FEU,,,39
1,4,0.0024208340000000,FC1,nbtiges_ess_ha*ess_groupe,RES,,,40
1,4,1.0000000000000000,FC1,logdt,,,,41
1,4,0.3296242940000000,FC1,Dispersion,,,,42
1,5,0.7312584310000000,FC1,Intercept,,,,43
1,5,-0.0327158910000000,FC1,sum_st_ha*ess_groupe,CHX,,,44
1,5,-0.0666956840000000,FC1,sum_st_ha*ess_groupe,ERR,,,45
1,5,-0.0351864840000000,FC1,sum_st_ha*ess_groupe,FEU,,,46
1,5,-0.0177872380000000,FC1,sum_st_ha*ess_groupe,RES,,,47
1,5,0.9455594850000000,FC1,logdt,,,,48
1,5,0.5068706980000000,FC1,Scale,,,,49
2,1,-4.0742342160000000,FE1,Intercept,,,,50
2,1,-0.2905810920000000,FE1,ess_groupe,ERS,,,51
2,1,0.1289387600000000,FE1,ess_groupe,F0R,,,52
2,1,0.8067322840000000,FE1,ess_groupe,F_1,,,53
2,1,0,FE1,ess_groupe,OSV,,,54
2,1,1.0000000000000000,FE1,logdt,,,,55
2,2,-0.1296242250000000,FE1,Intercept,,,,56
2,2,0.3818926150000000,FE1,ess_groupe,ERS,,,57
2,2,0.3139784640000000,FE1,ess_groupe,F0R,,,58
2,2,0.5689668190000000,FE1,ess_groupe,F_1,,,59
2,2,0,FE1,ess_groupe,OSV,,,60
2,2,0.0115434480000000,FE1,dhpcm,,,,61
2,2,-0.0001357360000000,FE1,dhpcm*dhpcm,,,,62
2,2,-0.0251489550000000,FE1,sum_st_ha,,,,63
2,2,0.5697658690000000,FE1,logdt,,,,64
2,3,-1.3501997120000000,FE1,Intercept,,,,65
2,3,0.7232960850000000,FE1,ess_groupe,ERS,,,66
2,3,2.2710469600000000,FE1,ess_groupe,F0R,,,67
2,3,2.3847903610000000,FE1,ess_groupe,F_1,,,68
2,3,0,FE1,ess_groupe,OSV,,,69
2,3,-0.0753757240000000,FE1,sum_st_ha*ess_groupe,ERS,,,70
2,3,-0.1366140600000000,FE1,sum_st_ha*ess_groupe,F0R,,,71
2,3,-0.1865842730000000,FE1,sum_st_ha*ess_groupe,F_1,,,72
2,3,-0.0101080270000000,FE1,sum_st_ha*ess_groupe,OSV,,,73
2,3,0.1377601850000000,FE1,nbtiges_ess,,,,74
2,3,0.2549595770000000,FE1,logdt,,,,75
2,4,-0.2728557880000000,FE1,Intercept,,,,76
2,4,-0.0798635000000000,FE1,sum_st_ha*ess_groupe,ERS,,,77
2,4,-0.0635362990000000,FE1,sum_st_ha*ess_groupe,F0R,,,78
2,4,-0.1039049370000000,FE1,sum_st_ha*ess_groupe,F_1,,,79
2,4,-0.0721330220000000,FE1,sum_st_ha*ess_groupe,OSV,,,80
2,4,1.0000000000000000,FE1,logdt,,,,81
2,4,1.0974142280000000,FE1,Dispersion,,,,82
2,5,-0.5141922800000000,FE1,Intercept,,,,83
2,5,0.9547947110000000,FE1,ess_groupe,ERS,,,84
2,5,0.9400907260000000,FE1,ess_groupe,F0R,,,85
2,5,0.8578472460000000,FE1,ess_groupe,F_1,,,86
2,5,0,FE1,ess_groupe,OSV,,,87
2,5,-0.0221056490000000,FE1,sum_st_ha,,,,88
2,5,1.2308148720000000,FE1,logdt,,,,89
2,5,0.6053076610000000,FE1,Scale,,,,90
3,1,-0.7081436370000000,FE2,Intercept,,,,91
3,1,-1.6941511510000000,FE2,ess_groupe,AUT,,,92
3,1,-1.5952491060000000,FE2,ess_groupe,BOG,,,93
3,1,-2.0662084790000000,FE2,ess_groupe,BOJ,,,94
3,1,-1.1800666000000000,FE2,ess_groupe,BOP,,,95
3,1,-1.9420988580000000,FE2,ess_groupe,CET,,,96
3,1,-1.8979889370000000,FE2,ess_groupe,CHX,,,97
3,1,-3.0819436510000000,FE2,ess_groupe,EPX,,,98
3,1,-3.0394409690000000,FE2,ess_groupe,ERP,,,99
3,1,-1.6069298790000000,FE2,ess_groupe,ERR,,,100
3,1,-1.1951985880000000,FE2,ess_groupe,ERS,,,101
3,1,0.7096487580000000,FE2,ess_groupe,FRA,,,102
3,1,-4.9808483210000000,FE2,ess_groupe,HEG,,,103
3,1,-4.0694477430000000,FE2,ess_groupe,ORA,,,104
3,1,-2.8867490250000000,FE2,ess_groupe,OSV,,,105
3,1,-0.3092049430000000,FE2,ess_groupe,PEU,,,106
3,1,-2.0503019560000000,FE2,ess_groupe,PRP,,,107
3,1,-3.0373664510000000,FE2,ess_groupe,PRU,,,108
3,1,-5.7174845600000000,FE2,ess_groupe,SAB,,,109
3,1,0,FE2,ess_groupe,TIL,,,110
3,1,0.0813166640000000,FE2,dhpcm,,,,111
3,1,-1.5592773720000000,FE2,logdhp*ess_groupe,AUT,,,112
3,1,-1.2589529430000000,FE2,logdhp*ess_groupe,BOG,,,113
3,1,-1.4799962520000000,FE2,logdhp*ess_groupe,BOJ,,,114
3,1,-1.5887518030000000,FE2,logdhp*ess_groupe,BOP,,,115
3,1,-1.4350991010000000,FE2,logdhp*ess_groupe,CET,,,116
3,1,-1.7070358390000000,FE2,logdhp*ess_groupe,CHX,,,117
3,1,-1.0274196880000000,FE2,logdhp*ess_groupe,EPX,,,118
3,1,-0.3754122940000000,FE2,logdhp*ess_groupe,ERP,,,119
3,1,-1.6859951870000000,FE2,logdhp*ess_groupe,ERR,,,120
3,1,-1.9344392620000000,FE2,logdhp*ess_groupe,ERS,,,121
3,1,-2.6295104840000000,FE2,logdhp*ess_groupe,FRA,,,122
3,1,-0.7676517640000000,FE2,logdhp*ess_groupe,HEG,,,123
3,1,-0.2489673990000000,FE2,logdhp*ess_groupe,ORA,,,124
3,1,-1.0893833120000000,FE2,logdhp*ess_groupe,OSV,,,125
3,1,-1.8389469380000000,FE2,logdhp*ess_groupe,PEU,,,126
3,1,-0.7622224060000000,FE2,logdhp*ess_groupe,PRP,,,127
3,1,-1.3977130520000000,FE2,logdhp*ess_groupe,PRU,,,128
3,1,0.1389735620000000,FE2,logdhp*ess_groupe,SAB,,,129
3,1,-2.3034903700000000,FE2,logdhp*ess_groupe,TIL,,,130
3,1,-0.0137868790000000,FE2,sum_st_ha,,,,131
3,1,0.0371210520000000,FE2,st_ha_cumul_gt,,,,132
3,1,0.0005409390000000,FE2,ptot,,,,133
3,1,0.1098917130000000,FE2,tmoy,,,,134
3,1,0,FE2,logdt_cc*ess_groupe,AUT,,,135
3,1,0,FE2,logdt_cc*ess_groupe,BOG,,,136
3,1,0,FE2,logdt_cc*ess_groupe,BOJ,,,137
3,1,-0.2487471050000000,FE2,logdt_cc*ess_groupe,BOP,,,138
3,1,0,FE2,logdt_cc*ess_groupe,CET,,,139
3,1,0,FE2,logdt_cc*ess_groupe,CHX,,,140
3,1,0,FE2,logdt_cc*ess_groupe,EPX,,,141
3,1,0,FE2,logdt_cc*ess_groupe,ERP,,,142
3,1,-0.0266307630000000,FE2,logdt_cc*ess_groupe,ERR,,,143
3,1,-0.2012327570000000,FE2,logdt_cc*ess_groupe,ERS,,,144
3,1,0,FE2,logdt_cc*ess_groupe,FRA,,,145
3,1,0,FE2,logdt_cc*ess_groupe,HEG,,,146
3,1,0,FE2,logdt_cc*ess_groupe,ORA,,,147
3,1,0,FE2,logdt_cc*ess_groupe,OSV,,,148
3,1,0,FE2,logdt_cc*ess_groupe,PEU,,,149
3,1,0,FE2,logdt_cc*ess_groupe,PRP,,,150
3,1,0,FE2,logdt_cc*ess_groupe,PRU,,,151
3,1,0,FE2,logdt_cc*ess_groupe,SAB,,,152
3,1,0,FE2,logdt_cc*ess_groupe,TIL,,,153
3,1,0.2677163960000000,FE2,regionouest,,,,154
3,1,1.0000000000000000,FE2,logdt,,,,155
3,2,0.0263599600000000,FE2,Intercept,,,,156
3,2,-0.0956252080000000,FE2,ess_groupe,AUT,,,157
3,2,0.4582249300000000,FE2,ess_groupe,BOG,,,158
3,2,0.4979476120000000,FE2,ess_groupe,BOJ,,,159
3,2,0.3433312910000000,FE2,ess_groupe,BOP,,,160
3,2,0.5329566430000000,FE2,ess_groupe,CET,,,161
3,2,0.4573497340000000,FE2,ess_groupe,CHX,,,162
3,2,0.3650226730000000,FE2,ess_groupe,EPX,,,163
3,2,0.8691681230000000,FE2,ess_groupe,ERP,,,164
3,2,0.2838250940000000,FE2,ess_groupe,ERR,,,165
3,2,0.2369186140000000,FE2,ess_groupe,ERS,,,166
3,2,0.5901085040000000,FE2,ess_groupe,FRA,,,167
3,2,0.3891210410000000,FE2,ess_groupe,HEG,,,168
3,2,0.2719893270000000,FE2,ess_groupe,ORA,,,169
3,2,0.1555301250000000,FE2,ess_groupe,OSV,,,170
3,2,0.4943403280000000,FE2,ess_groupe,PEU,,,171
3,2,-0.0425335670000000,FE2,ess_groupe,PRP,,,172
3,2,0.1250577770000000,FE2,ess_groupe,PRU,,,173
3,2,0.5078105310000000,FE2,ess_groupe,SAB,,,174
3,2,0,FE2,ess_groupe,TIL,,,175
3,2,0.0371081100000000,FE2,dhpcm*ess_groupe,AUT,,,176
3,2,-0.0394814460000000,FE2,dhpcm*ess_groupe,BOG,,,177
3,2,0.0147833620000000,FE2,dhpcm*ess_groupe,BOJ,,,178
3,2,0.0158419710000000,FE2,dhpcm*ess_groupe,BOP,,,179
3,2,0.0057601510000000,FE2,dhpcm*ess_groupe,CET,,,180
3,2,0.0318858620000000,FE2,dhpcm*ess_groupe,CHX,,,181
3,2,0.0165629050000000,FE2,dhpcm*ess_groupe,EPX,,,182
3,2,-0.0304594220000000,FE2,dhpcm*ess_groupe,ERP,,,183
3,2,0.0238069610000000,FE2,dhpcm*ess_groupe,ERR,,,184
3,2,0.0216019760000000,FE2,dhpcm*ess_groupe,ERS,,,185
3,2,0.0258149860000000,FE2,dhpcm*ess_groupe,FRA,,,186
3,2,0.0244108220000000,FE2,dhpcm*ess_groupe,HEG,,,187
3,2,0.0361820320000000,FE2,dhpcm*ess_groupe,ORA,,,188
3,2,0.0011135410000000,FE2,dhpcm*ess_groupe,OSV,,,189
3,2,0.0296963420000000,FE2,dhpcm*ess_groupe,PEU,,,190
3,2,0.0238395020000000,FE2,dhpcm*ess_groupe,PRP,,,191
3,2,0.0312022250000000,FE2,dhpcm*ess_groupe,PRU,,,192
3,2,0.0182203250000000,FE2,dhpcm*ess_groupe,SAB,,,193
3,2,0.0309018010000000,FE2,dhpcm*ess_groupe,TIL,,,194
3,2,-0.0003014050000000,FE2,dhpcm*dhpcm,,,,195
3,2,-0.0076151490000000,FE2,sum_st_ha,,,,196
3,2,-0.2500131830000000,FE2,logsum_st_ha,,,,197
3,2,0.1109670950000000,FE2,coupe0,,,,198
3,2,-0.1577660570000000,FE2,tbe,,,,199
3,2,0.6393980180000000,FE2,logdt,,,,200
3,3,-3.4649059830000000,FE2,Intercept,,,,201
3,3,-0.5181451630000000,FE2,ess_groupe,AUT,,,202
3,3,-0.1019808840000000,FE2,ess_groupe,BOG,,,203
3,3,0.3545210390000000,FE2,ess_groupe,BOJ,,,204
3,3,0.6245170430000000,FE2,ess_groupe,BOP,,,205
3,3,1.1335685700000000,FE2,ess_groupe,CET,,,206
3,3,-1.6391884470000000,FE2,ess_groupe,CHX,,,207
3,3,-1.6769121650000000,FE2,ess_groupe,EPX,,,208
3,3,-1.0420743070000000,FE2,ess_groupe,ERP,,,209
3,3,0.7124221730000000,FE2,ess_groupe,ERR,,,210
3,3,2.0521491670000000,FE2,ess_groupe,ERS,,,211
3,3,0.3406716070000000,FE2,ess_groupe,FRA,,,212
3,3,-0.2286808970000000,FE2,ess_groupe,HEG,,,213
3,3,-0.6003610080000000,FE2,ess_groupe,ORA,,,214
3,3,-0.8348351780000000,FE2,ess_groupe,OSV,,,215
3,3,1.2286046110000000,FE2,ess_groupe,PEU,,,216
3,3,1.0542886890000000,FE2,ess_groupe,PRP,,,217
3,3,-2.0963039950000000,FE2,ess_groupe,PRU,,,218
3,3,-0.5517048760000000,FE2,ess_groupe,SAB,,,219
3,3,0,FE2,ess_groupe,TIL,,,220
3,3,-0.1194787210000000,FE2,sum_st_ha*ess_groupe,AUT,,,221
3,3,-0.2392306040000000,FE2,sum_st_ha*ess_groupe,BOG,,,222
3,3,-0.0771561480000000,FE2,sum_st_ha*ess_groupe,BOJ,,,223
3,3,-0.1509946050000000,FE2,sum_st_ha*ess_groupe,BOP,,,224
3,3,-0.2312592140000000,FE2,sum_st_ha*ess_groupe,CET,,,225
3,3,-0.0768180540000000,FE2,sum_st_ha*ess_groupe,CHX,,,226
3,3,-0.0494248030000000,FE2,sum_st_ha*ess_groupe,EPX,,,227
3,3,-0.0460249210000000,FE2,sum_st_ha*ess_groupe,ERP,,,228
3,3,-0.0979294960000000,FE2,sum_st_ha*ess_groupe,ERR,,,229
3,3,-0.0707683410000000,FE2,sum_st_ha*ess_groupe,ERS,,,230
3,3,-0.1131739780000000,FE2,sum_st_ha*ess_groupe,FRA,,,231
3,3,-0.0218753620000000,FE2,sum_st_ha*ess_groupe,HEG,,,232
3,3,-0.1051213490000000,FE2,sum_st_ha*ess_groupe,ORA,,,233
3,3,-0.0412742580000000,FE2,sum_st_ha*ess_groupe,OSV,,,234
3,3,-0.1986778620000000,FE2,sum_st_ha*ess_groupe,PEU,,,235
3,3,-0.2276326950000000,FE2,sum_st_ha*ess_groupe,PRP,,,236
3,3,-0.0317997760000000,FE2,sum_st_ha*ess_groupe,PRU,,,237
3,3,-0.0203314760000000,FE2,sum_st_ha*ess_groupe,SAB,,,238
3,3,-0.1025557610000000,FE2,sum_st_ha*ess_groupe,TIL,,,239
3,3,0.2409138350000000,FE2,nbtiges_ess*ess_groupe,AUT,,,240
3,3,0.1497763370000000,FE2,nbtiges_ess*ess_groupe,BOG,,,241
3,3,0.2193263470000000,FE2,nbtiges_ess*ess_groupe,BOJ,,,242
3,3,0.1552420560000000,FE2,nbtiges_ess*ess_groupe,BOP,,,243
3,3,0.3282608270000000,FE2,nbtiges_ess*ess_groupe,CET,,,244
3,3,0.9749706880000000,FE2,nbtiges_ess*ess_groupe,CHX,,,245
3,3,0.5946435430000000,FE2,nbtiges_ess*ess_groupe,EPX,,,246
3,3,0.8263531760000000,FE2,nbtiges_ess*ess_groupe,ERP,,,247
3,3,0.2271069560000000,FE2,nbtiges_ess*ess_groupe,ERR,,,248
3,3,0.0488507000000000,FE2,nbtiges_ess*ess_groupe,ERS,,,249
3,3,0.3431087070000000,FE2,nbtiges_ess*ess_groupe,FRA,,,250
3,3,0.2628326750000000,FE2,nbtiges_ess*ess_groupe,HEG,,,251
3,3,0.7182763570000000,FE2,nbtiges_ess*ess_groupe,ORA,,,252
3,3,0.4573899650000000,FE2,nbtiges_ess*ess_groupe,OSV,,,253
3,3,0.2334437550000000,FE2,nbtiges_ess*ess_groupe,PEU,,,254
3,3,0.2677373900000000,FE2,nbtiges_ess*ess_groupe,PRP,,,255
3,3,0.3982595580000000,FE2,nbtiges_ess*ess_groupe,PRU,,,256
3,3,0.3376258260000000,FE2,nbtiges_ess*ess_groupe,SAB,,,257
3,3,0.2474032930000000,FE2,nbtiges_ess*ess_groupe,TIL,,,258
3,3,0.2920693650000000,FE2,coupe1,,,,259
3,3,1.0617292240000000,FE2,logdt,,,,260
3,4,-1.8493259920000000,FE2,Intercept,,,,261
3,4,-0.5696957270000000,FE2,ess_groupe,AUT,,,262
3,4,0.2847858160000000,FE2,ess_groupe,BOG,,,263
3,4,0.0663931940000000,FE2,ess_groupe,BOJ,,,264
3,4,-0.2381546450000000,FE2,ess_groupe,BOP,,,265
3,4,1.0775545340000000,FE2,ess_groupe,CET,,,266
3,4,0.7281390590000000,FE2,ess_groupe,CHX,,,267
3,4,0.3723367540000000,FE2,ess_groupe,EPX,,,268
3,4,0.3919994050000000,FE2,ess_groupe,ERP,,,269
3,4,0.6907432950000000,FE2,ess_groupe,ERR,,,270
3,4,0.8984477130000000,FE2,ess_groupe,ERS,,,271
3,4,0.4650182400000000,FE2,ess_groupe,FRA,,,272
3,4,0.1612844830000000,FE2,ess_groupe,HEG,,,273
3,4,0.0972829410000000,FE2,ess_groupe,ORA,,,274
3,4,-0.7143523640000000,FE2,ess_groupe,OSV,,,275
3,4,1.1400896300000000,FE2,ess_groupe,PEU,,,276
3,4,0.8363642150000000,FE2,ess_groupe,PRP,,,277
3,4,-1.1958768180000000,FE2,ess_groupe,PRU,,,278
3,4,1.0840740840000000,FE2,ess_groupe,SAB,,,279
3,4,0,FE2,ess_groupe,TIL,,,280
3,4,-0.0370463490000000,FE2,sum_st_ha*ess_groupe,AUT,,,281
3,4,-0.0559637190000000,FE2,sum_st_ha*ess_groupe,BOG,,,282
3,4,-0.0356721030000000,FE2,sum_st_ha*ess_groupe,BOJ,,,283
3,4,-0.0320363090000000,FE2,sum_st_ha*ess_groupe,BOP,,,284
3,4,-0.1446856270000000,FE2,sum_st_ha*ess_groupe,CET,,,285
3,4,-0.1532178590000000,FE2,sum_st_ha*ess_groupe,CHX,,,286
3,4,-0.1054017600000000,FE2,sum_st_ha*ess_groupe,EPX,,,287
3,4,-0.0535633580000000,FE2,sum_st_ha*ess_groupe,ERP,,,288
3,4,-0.0710746860000000,FE2,sum_st_ha*ess_groupe,ERR,,,289
3,4,-0.0800065480000000,FE2,sum_st_ha*ess_groupe,ERS,,,290
3,4,-0.0849862480000000,FE2,sum_st_ha*ess_groupe,FRA,,,291
3,4,-0.0351976210000000,FE2,sum_st_ha*ess_groupe,HEG,,,292
3,4,-0.0194558190000000,FE2,sum_st_ha*ess_groupe,ORA,,,293
3,4,-0.0283385920000000,FE2,sum_st_ha*ess_groupe,OSV,,,294
3,4,-0.1067858510000000,FE2,sum_st_ha*ess_groupe,PEU,,,295
3,4,-0.0896509080000000,FE2,sum_st_ha*ess_groupe,PRP,,,296
3,4,0.0106526030000000,FE2,sum_st_ha*ess_groupe,PRU,,,297
3,4,-0.0428346330000000,FE2,sum_st_ha*ess_groupe,SAB,,,298
3,4,-0.0756193660000000,FE2,sum_st_ha*ess_groupe,TIL,,,299
3,4,0.0015655130000000,FE2,nbtiges_ess_ha,,,,300
3,4,0.2557335410000000,FE2,coupe1,,,,301
3,4,1.0000000000000000,FE2,logdt,,,,302
3,4,1.3807892960000000,FE2,Dispersion,,,,303
3,5,0.3239690590000000,FE2,Intercept,,,,304
3,5,0.1375966200000000,FE2,ess_groupe,AUT,,,305
3,5,-0.4616957440000000,FE2,ess_groupe,BOG,,,306
3,5,0.0868729280000000,FE2,ess_groupe,BOJ,,,307
3,5,-0.0216464920000000,FE2,ess_groupe,BOP,,,308
3,5,0.0472085940000000,FE2,ess_groupe,CET,,,309
3,5,0.3736854250000000,FE2,ess_groupe,CHX,,,310
3,5,0.1060993800000000,FE2,ess_groupe,EPX,,,311
3,5,-0.3210889930000000,FE2,ess_groupe,ERP,,,312
3,5,-0.0093785700000000,FE2,ess_groupe,ERR,,,313
3,5,-0.1258850530000000,FE2,ess_groupe,ERS,,,314
3,5,0.2439210920000000,FE2,ess_groupe,FRA,,,315
3,5,-0.0636238320000000,FE2,ess_groupe,HEG,,,316
3,5,0.1846326500000000,FE2,ess_groupe,ORA,,,317
3,5,-0.6346892330000000,FE2,ess_groupe,OSV,,,318
3,5,0.2387168590000000,FE2,ess_groupe,PEU,,,319
3,5,-0.2903796110000000,FE2,ess_groupe,PRP,,,320
3,5,0.1904804330000000,FE2,ess_groupe,PRU,,,321
3,5,-0.0078862840000000,FE2,ess_groupe,SAB,,,322
3,5,0,FE2,ess_groupe,TIL,,,323
3,5,-0.0142594680000000,FE2,sum_st_ha,,,,324
3,5,-0.0002800730000000,FE2,n_arbre_ha,,,,325
3,5,0.0005827670000000,FE2,ptot,,,,326
3,5,0.1891315600000000,FE2,coupe0,,,,327
3,5,0.9569709770000000,FE2,logdt,,,,328
3,5,0.6321733160000000,FE2,Scale,,,,329
4,1,-0.5313975980000000,FE3,Intercept,,,,330
4,1,-1.4317315020000000,FE3,ess_groupe,BOJ,,,331
4,1,-1.3975793500000000,FE3,ess_groupe,BOP,,,332
4,1,-2.6059880150000000,FE3,ess_groupe,CET,,,333
4,1,-2.0288495940000000,FE3,ess_groupe,CHX,,,334
4,1,-2.0828351920000000,FE3,ess_groupe,EPX,,,335
4,1,-4.7321003350000000,FE3,ess_groupe,ERP,,,336
4,1,-2.1415852060000000,FE3,ess_groupe,ERR,,,337
4,1,-1.4549236940000000,FE3,ess_groupe,ERS,,,338
4,1,0.4575606060000000,FE3,ess_groupe,F0R,,,339
4,1,-1.7038830980000000,FE3,ess_groupe,FRA,,,340
4,1,-1.8300914940000000,FE3,ess_groupe,FRN,,,341
4,1,-1.0854147920000000,FE3,ess_groupe,F_1,,,342
4,1,-4.7873813020000000,FE3,ess_groupe,HEG,,,343
4,1,-4.4016465400000000,FE3,ess_groupe,OSV,,,344
4,1,-0.1956798970000000,FE3,ess_groupe,PEU,,,345
4,1,-3.1368118120000000,FE3,ess_groupe,PRP,,,346
4,1,-4.1051161650000000,FE3,ess_groupe,PRU,,,347
4,1,-4.0859033040000000,FE3,ess_groupe,SAB,,,348
4,1,-1.2920218140000000,FE3,ess_groupe,THO,,,349
4,1,0,FE3,ess_groupe,TIL,,,350
4,1,0.0651176740000000,FE3,dhpcm,,,,351
4,1,-1.5764655970000000,FE3,logdhp*ess_groupe,BOJ,,,352
4,1,-1.3840242940000000,FE3,logdhp*ess_groupe,BOP,,,353
4,1,-0.8771385510000000,FE3,logdhp*ess_groupe,CET,,,354
4,1,-1.5519127280000000,FE3,logdhp*ess_groupe,CHX,,,355
4,1,-1.2175781230000000,FE3,logdhp*ess_groupe,EPX,,,356
4,1,0.5763698100000000,FE3,logdhp*ess_groupe,ERP,,,357
4,1,-1.2573241450000000,FE3,logdhp*ess_groupe,ERR,,,358
4,1,-1.6766134740000000,FE3,logdhp*ess_groupe,ERS,,,359
4,1,-1.8868973200000000,FE3,logdhp*ess_groupe,F0R,,,360
4,1,-1.5741326840000000,FE3,logdhp*ess_groupe,FRA,,,361
4,1,-1.3101639700000000,FE3,logdhp*ess_groupe,FRN,,,362
4,1,-1.0946455670000000,FE3,logdhp*ess_groupe,F_1,,,363
4,1,-0.5555694390000000,FE3,logdhp*ess_groupe,HEG,,,364
4,1,-0.2763263780000000,FE3,logdhp*ess_groupe,OSV,,,365
4,1,-1.7880169180000000,FE3,logdhp*ess_groupe,PEU,,,366
4,1,-0.2055657660000000,FE3,logdhp*ess_groupe,PRP,,,367
4,1,-1.0008094310000000,FE3,logdhp*ess_groupe,PRU,,,368
4,1,-0.2094888310000000,FE3,logdhp*ess_groupe,SAB,,,369
4,1,-1.6403517240000000,FE3,logdhp*ess_groupe,THO,,,370
4,1,-2.0008585790000000,FE3,logdhp*ess_groupe,TIL,,,371
4,1,0.0161059020000000,FE3,st_ha_cumul_gt,,,,372
4,1,0.1307206810000000,FE3,tmoy,,,,373
4,1,-0.1183142160000000,FE3,coupe,,,,374
4,1,-0.3514511580000000,FE3,coupe1,,,,375
4,1,0,FE3,logdt_cc*ess_groupe,BOJ,,,376
4,1,-0.2248225100000000,FE3,logdt_cc*ess_groupe,BOP,,,377
4,1,0,FE3,logdt_cc*ess_groupe,CET,,,378
4,1,0,FE3,logdt_cc*ess_groupe,CHX,,,379
4,1,0,FE3,logdt_cc*ess_groupe,EPX,,,380
4,1,0,FE3,logdt_cc*ess_groupe,ERP,,,381
4,1,-0.0382561550000000,FE3,logdt_cc*ess_groupe,ERR,,,382
4,1,-0.1122726900000000,FE3,logdt_cc*ess_groupe,ERS,,,383
4,1,0,FE3,logdt_cc*ess_groupe,F0R,,,384
4,1,0,FE3,logdt_cc*ess_groupe,FRA,,,385
4,1,0,FE3,logdt_cc*ess_groupe,FRN,,,386
4,1,0,FE3,logdt_cc*ess_groupe,F_1,,,387
4,1,0,FE3,logdt_cc*ess_groupe,HEG,,,388
4,1,0,FE3,logdt_cc*ess_groupe,OSV,,,389
4,1,0,FE3,logdt_cc*ess_groupe,PEU,,,390
4,1,0,FE3,logdt_cc*ess_groupe,PRP,,,391
4,1,0,FE3,logdt_cc*ess_groupe,PRU,,,392
4,1,0,FE3,logdt_cc*ess_groupe,SAB,,,393
4,1,0,FE3,logdt_cc*ess_groupe,THO,,,394
4,1,0,FE3,logdt_cc*ess_groupe,TIL,,,395
4,1,0.3751023740000000,FE3,regionouest,,,,396
4,1,1.0000000000000000,FE3,logdt,,,,397
4,2,-0.3266000000000000,FE3,Intercept,,,,398
4,2,0.4209000000000000,FE3,ess_groupe,BOJ,,,399
4,2,0.4069000000000000,FE3,ess_groupe,BOP,,,400
4,2,0.7539000000000000,FE3,ess_groupe,CET,,,401
4,2,0.7499000000000000,FE3,ess_groupe,CHX,,,402
4,2,0.2956000000000000,FE3,ess_groupe,EPX,,,403
4,2,0.7737000000000000,FE3,ess_groupe,ERP,,,404
4,2,0.2858000000000000,FE3,ess_groupe,ERR,,,405
4,2,0.2116000000000000,FE3,ess_groupe,ERS,,,406
4,2,0.2290000000000000,FE3,ess_groupe,F0R,,,407
4,2,0.8587000000000000,FE3,ess_groupe,FRA,,,408
